Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal  class,Neurite,Neurite_ID,Total_length (micron),%_of_neurite_tree,Density,Avg_max_path_length (micron),Avg_mean_path_length (micron),Reference_ID
2022,CA3,I,00003,,,CA3 SO-SO,CA3:SP:A,28,1008.3469520681,4.1683817067,0.0258579641,471.6853932584,414.6629213483,800160
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SO:D,32,11464.6365060865,97.0036911052,0.2265819147,294.255952381,151.8154761905,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SO:A,31,30107.9505779181,23.9567452193,0.3718999882,540.3571428571,270.1785714286,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SP:D,29,354.1266517585,2.9963088948,0.0107359577,,,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SP:A,28,22082.4484101417,17.5708934094,0.4184170945,565.7142857143,322.7976190476,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SL:A,25,10264.5406306826,8.1674434813,0.4158349967,448.630952381,306.8452380952,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SR:A,22,32383.9413870947,25.7677396872,0.3608332317,526.6666666667,403.1547619048,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SLM:A,19,1300.1751465531,1.034542841,0.0159484278,365.6547619048,344.7619047619,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA2:SO:A,46,3331.1855860109,2.6506076578,0.1652971138,732.2619047619,636.3095238095,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA2:SP:A,43,361.3118302,0.2874940105,0.0276816609,582.0238095238,552.619047619,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA2:SR:A,40,2233.5640412365,1.7772357015,0.0734638758,747.2619047619,676.0119047619,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SO:A,61,15359.8585997534,12.2217624254,0.2819565873,1375.4761904762,1053.8690476191,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SP:A,58,2377.2676100661,1.8915799103,0.062358643,1406.0714285714,1347.1428571429,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SR:A,55,4740.8491659579,3.7722698959,0.0618958277,1203.0952380952,1442.5,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SLM:A,52,1133.2052856274,0.9016857603,0.0195158743,934.7619047619,841.0119047619,800162
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SO:D,32,8774.6995833647,100,0.2380034647,210.6666666667,105.3333333333,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SO:A,31,16992.1486609348,25.0121433384,0.3456691208,346.7222222222,184.8888888889,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SP:A,28,6227.1546492808,9.1662618887,0.3510140406,307.6666666667,210.1111111111,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SL:A,25,3328.6004424446,4.8996411839,0.2857012334,319.5555555556,307.3333333333,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA3:SR:A,22,9501.4670768342,13.9859920716,0.2812756035,422.1111111111,325.1666666667,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,Sub:PL:A,73,1968.2066575248,2.8971655098,0.0842023772,1158.3333333333,1095.5555555556,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA2:SO:A,46,5895.0397346525,8.677394588,0.2620422069,524.8888888889,447.3333333333,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA2:SP:A,43,3019.9038871811,4.4452452954,0.3210365509,473.2222222222,386.9444444444,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA2:SR:A,40,5768.3676999064,8.4909355855,0.3333128306,516.5555555556,450.1666666667,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SO:A,61,3660.7153570729,5.3885084847,0.0610748029,1052.5166666667,1002.5722222222,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SP:A,58,6456.0158885278,9.5031415992,0.1917907852,1019.5555555556,961.9444444444,800164
2020,CA3,I,01113,p,CA1 0111-SUB 001,CA3 Trilaminar,CA1:SR:A,55,5117.9759920926,7.5335704549,0.1363507458,897.5,710.2777777778,800164
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:I:D,80,14555.9489397703,58.421416735,0.3631009519,204.0585774059,114.0167364017,800166
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:II:D,83,10359.4840525273,41.578583265,0.1905955928,265.3974895397,204.0585774059,800166
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:II:A,82,2643.7180965705,27.5302629748,0.0729593793,214.3933054393,124.1422594142,800166
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:III:A,85,5256.9718382427,54.7432864895,0.0805519726,545.1882845188,379.7907949791,800166
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:IV:A,88,479.4127428735,4.9923472937,0.0267857143,637.5732217573,591.3807531381,800166
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:V:A,91,1222.8498948657,12.734103242,0.020693616,874.7280334728,756.1506276151,800166
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:I:D,80,66637.3977743911,56.4600292215,0.2463869322,2818.5714285714,1831.4285714286,800168
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:II:D,83,51388.3962134491,43.5399707785,0.1409713462,1259.2857142857,629.6428571429,800168
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:II:A,82,80450.0479497463,72.4056168011,0.2648337538,5400.7142857143,2700.3571428572,800168
6094,EC,E,231000,,,LI-II Multipolar-Pyramidal,EC:III:A,85,30660.1828638488,27.5943831989,0.0561227046,3194.7857142857,1948.9285714286,800168
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:I:D,80,10002.3375135819,30.5022236685,0.1390592238,456.7326732673,228.3663366337,800170
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:I:A,79,3274.8288540201,17.6161440927,0.0682933101,458.3168316832,235.3465346535,800170
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:II:D,83,22115.4101198238,67.4411541382,0.2227293244,966.6336633663,582.2772277228,800170
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:II:A,82,11238.2830593569,60.4536061433,0.1697749565,630.297029703,543.2178217822,800170
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:III:D,86,674.4108081704,2.0566221933,0.0037122897,184.6534653465,169.3564356436,800170
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:III:A,85,4076.8180780821,21.930249764,0.0336612262,631.2871287129,539.0099009901,800170
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:I:D,80,3599.8039678159,24.3308924631,0.0861526268,227.6543209877,186.6666666667,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:I:A,79,1692.6401157062,12.5550746676,0.0729166667,269.0534979424,253.0534979424,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:II:D,83,11195.3950708892,75.6691075369,0.2035507845,204.6913580247,102.3456790123,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:II:A,82,2807.0491359847,20.8211486724,0.0918662263,363.7037037037,181.8518518519,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:III:A,85,7160.6036199221,53.1134245721,0.1297852474,560.8230452675,303.9917695473,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:IV:A,88,599.7833453481,4.4488634148,0.0372583595,382.2222222222,346.0082304527,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:V:A,91,953.0299781911,7.0690529107,0.0190401176,610.1234567901,496.1728395062,800172
6005,EC,E,331000,p,DG_1000-SUB_101,LI-II Pyramidal-Fan,EC:VI:A,94,268.6146270577,1.9924357625,0.0127317122,654.9794238683,632.5514403292,800172
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:I:D,80,2794.1644593944,24.2186530298,0.1117576979,290,238.7892376682,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:II:D,83,4225.6152556278,36.6258719559,0.1239831933,180.134529148,92.5560538117,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:II:A,82,3958.2922490383,26.0396795116,0.1032352941,231.8834080717,127.3094170404,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:III:D,86,4517.4616664645,39.1554750143,0.0743995396,245.1121076233,134.0807174888,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:III:A,85,7224.1652841423,47.5242697868,0.1057574385,508.7892376682,266.0089686099,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:IV:A,88,922.7960114974,6.0706261393,0.0464935065,473.8789237668,537.8475336323,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:V:A,91,1541.7524144606,10.1424392725,0.0257718077,652.466367713,516.6816143498,800174
6008,EC,E,233111,,,MEC LII-III PC-Multiform,EC:VI:A,94,1553.9962162891,10.2229852898,0.0585571366,772.197309417,712.331838565,800174
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:I:D,80,3648.1546006863,28.8154974104,0.111667188,421.5733333333,335.1333333333,800176
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:II:D,83,8650.0323021097,68.3235801888,0.1918471418,288.4444444444,150.7555555556,800176
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:II:A,82,239.8252893133,3.4228157331,0.0047280282,50.2222222222,25.1111111111,800176
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:III:D,86,362.2039581758,2.8609224008,0.0045535001,266.9333333333,236.7555555556,800176
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:III:A,85,3112.6193008482,44.4236816918,0.034782888,344.8,197.5111111111,800176
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:IV:A,88,1961.7133851555,27.9978123148,0.0835009787,646.6666666667,495.7333333333,800176
6019,EC,E,221100,,,MEC LII Oblique Pyramidal,EC:V:A,91,1692.5086995481,24.1556902602,0.0208924629,715.3777777778,586.0888888889,800176
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:I:D,80,13932.4031493798,48.8215949575,0.0966315904,931.8367346939,687.7551020408,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:I:A,79,14360.3018227459,3.6360010353,0.116199284,2062.8571428572,1549.5918367347,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:II:D,83,12939.186646449,45.3411893669,0.0616982399,462.0408163265,231.0204081633,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:II:A,82,352557.224444159,89.2668168761,1.9612917661,2531.4285714286,1265.7142857143,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:III:D,86,1665.7883080651,5.8372156755,0.004601724,656.7346938776,559.387755102,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:III:A,85,13609.5239937589,3.4459055208,0.0438622075,2377.1428571429,1380.2040816327,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:IV:A,88,980.3683704407,0.2482274018,0.0120648408,2034.693877551,1676.7346938776,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:V:A,91,8938.9485263773,2.2633247196,0.0323979592,3267.5510204082,2799.5918367347,800178
6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-SUB_111,MEC LII Stellate,EC:VI:A,94,4501.3152871859,1.1397244464,0.0397808057,3575.1020408163,3459.1836734694,800178
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:I:D,80,1989.8935385051,8.9528714454,0.0476308579,317.2532188841,276.3948497854,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:I:A,79,636.8420573268,2.7865591315,0.0213185154,373.6480686695,339.5708154506,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:II:D,83,2984.5936063519,13.4281972162,0.0525013887,266.2060085837,172.330472103,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:II:A,82,5663.5594140796,24.7814085463,0.139477156,535.6652360515,428.2618025751,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:III:D,86,16870.4289284813,75.9029458122,0.1709326508,173.991416309,88.8412017167,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:III:A,85,14544.1051586955,63.6390272488,0.2063069909,295.364806867,171.0300429185,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:IV:D,89,381.4003732369,1.7159855262,0.0147238095,229.2274678112,197.6180257511,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:IV:A,88,556.8403157589,2.4365043872,0.0300952381,242.0772532189,200.9957081545,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:V:A,91,1097.4688248565,4.8020725708,0.0173462567,467.2961373391,313.6051502146,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:VI:A,94,355.250024231,1.5544281154,0.0135483871,557.8540772532,512.5751072961,800180
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:I:D,80,7020.7768277551,45.0252475999,0.2341327083,424.3386243386,266.9312169312,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:I:A,79,1560.5903440353,9.5574026216,0.0462608186,350.2962962963,209.6455026455,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:II:D,83,6698.3942183174,42.9577617407,0.1668293832,214.1375661376,107.0687830688,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:II:A,82,6417.2387350341,39.3005983563,0.1420684083,442.2222222222,221.1111111111,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:III:D,86,1873.8066764489,12.0169906595,0.0262174941,333.544973545,219.2063492064,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:III:A,85,6011.9794642079,36.8187003795,0.0747706856,560.6349206349,369.9470899471,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:IV:A,88,556.5662030859,3.4085353077,0.0231762918,657.5661375661,609.1005291005,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:V:A,91,1217.6786533362,7.4573351028,0.0164651574,946.1693121693,801.8677248677,800182
6082,EC,E,333000,p,DG_1000-SUB_111,LII-III Pyramidal-Tripolar,EC:VI:A,94,564.5497346875,3.4574282322,0.0187291898,1076.455026455,1011.2962962963,800182
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:I:A,79,2345.4269225836,7.1743812449,0.0445926966,750.9638554217,590.4819277108,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:II:D,83,599.745978826,1.8333862602,0.0071793341,266.7469879518,221.686746988,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:II:A,82,3253.2410341053,9.9512763478,0.0467319936,381.6265060241,325.7228915663,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:III:D,86,21153.8578790303,64.6660315444,0.1457522141,256.6265060241,136.3855421687,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:III:A,85,21388.7468449485,65.4256258165,0.1768447473,543.1325301205,271.5662650602,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:IV:D,89,3626.8703130621,11.0871176035,0.0927230878,525.6626506024,399.2168674699,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:IV:A,88,1699.0494242338,5.1971895633,0.0521246459,705.421686747,469.4578313253,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:V:D,92,6855.5259173194,20.95691754,0.050741204,757.2289156627,546.4457831325,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:V:A,91,4005.2319987033,12.2515270275,0.0355736898,797.4698795181,573.313253012,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:VI:D,95,476.4725559264,1.456547052,0.0081659783,808.5542168675,782.8915662651,800184
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:I:A,79,2463.0310009446,7.8428565586,0.0411127787,,,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:II:D,83,1374.9514648906,4.8764283816,0.0216391509,309.9441340782,229.1061452514,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:II:A,82,2716.7199827889,8.6506605587,0.0356300539,,,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:III:D,86,19075.9128499926,67.6549865229,0.1629095363,245.3631284916,143.0726256983,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:III:A,85,16803.8443569005,53.5073009121,0.1195882697,,,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:IV:D,89,4384.9658823857,15.5518013743,0.1383485309,365.8100558659,308.1005586592,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:IV:A,88,5692.2669521178,18.1254857049,0.1496622763,,,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:V:D,92,3360.0409873816,11.9167837212,0.0308470912,433.7430167598,387.9888268156,800186
6025,EC,E,113330,,,LEC LIII Multipolar Principal,EC:V:A,91,3728.9069078186,11.8736962657,0.0285279088,,,800186
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:I:D,80,1063.0973694058,8.2598703392,0.0413660414,507.9569892473,443.4946236559,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:II:D,83,1799.9368667223,13.9848386101,0.0536249803,372.876344086,278.9784946237,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:III:D,86,10007.5960007016,77.7552910507,0.1672076006,258.4946236559,138.9247311828,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:III:A,85,1483.0053783244,42.0297788483,0.0283178921,170.5376344086,85.2688172043,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:IV:A,88,431.1107064887,12.2180862711,0.0271929825,265.6989247312,218.1182795699,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:V:A,91,1453.2602847763,41.186774688,0.0303308824,510.8602150538,388.2795698925,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:VI:A,94,161.0870650589,4.5653601927,0.0079175211,,,800188
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:I:D,80,8821.0896044928,24.6071799277,0.1167966295,380.7589285714,317.8125,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:II:D,83,9565.2688002173,26.6831311071,0.104232205,275.7142857143,183.2142857143,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:II:A,82,547.8698561627,3.2853735477,0.0059701075,344.5535714286,307.5,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:III:D,86,17461.2666803699,48.7096889652,0.1133469371,168.4821428571,89.6875,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:III:A,85,6018.8700123165,36.0929445257,0.0390705035,270.4464285714,135.2232142857,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:IV:A,88,3702.9330325187,22.2051242594,0.0779347034,499.0178571429,330.7589285714,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:V:A,91,5578.777832776,33.4538739709,0.0291618321,550.8035714286,399.9107142857,800190
6017,EC,E,223111,p,CA1_1000-SUB_100,LIII Pyramidal,EC:VI:A,94,827.5785883488,4.9626836962,0.0191292485,639.4375,601.9821428571,800190
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:I:D,80,1567.3486973024,9.6746230143,0.0551355699,594.5,542.5909090909,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:II:D,83,4224.2317255488,26.0745101202,0.1100279025,524.7151515152,425.1818181818,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:II:A,82,3001.3516804116,14.0018806157,0.0684037702,554.9090909091,463.2727272727,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:III:D,86,5839.263879781,36.0434642368,0.0846543561,291.9090909091,145.9545454545,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:III:A,85,11618.3402258638,54.2017831023,0.1473816288,586.0909090909,293.0454545455,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:IV:D,89,3266.9699977319,20.1657124425,0.1693586618,228.4545454545,194.5454545455,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:IV:A,88,3251.8064718002,15.170300202,0.1475010158,361.8727272727,306.9818181818,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:V:D,92,1302.803491048,8.0416901863,0.0205741577,320.9090909091,293.9545454545,800192
6007,EC,E,233310,,,LEC LIII Complex Pyramidal,EC:V:A,91,3563.848506973,16.62603608,0.0492459409,434.3636363636,284.5454545455,800192
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:I:D,80,1936.0672744014,15.1946107784,0.0831635591,610.1793721973,540.1793721973,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:I:A,79,4359.5299202386,21.8496235051,0.1310841933,828.7264573991,717.8609865471,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:II:D,83,536.665166463,4.2118465771,0.0160966106,456.2331838565,368.2959641256,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:II:A,82,4316.8147018293,21.6355381662,0.0906342776,677.0403587444,533.4529147982,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:III:D,86,8086.3222560574,63.4629389869,0.1357064992,306.5470852018,153.2735426009,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:III:A,85,9050.1027831492,45.3584083862,0.1063166182,493.7219730942,246.8609865471,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:IV:D,89,1980.6604894822,15.5445865027,0.1258187058,219.3049327354,220.201793722,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:IV:A,88,1338.9011563466,6.7104680348,0.059536285,150.2242152466,92.735426009,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:V:D,92,202.087171233,1.5860171549,0.0037514834,232.0179372197,209.4618834081,800194
6006,EC,E,313300,,,MEC LIII Complex Pyramidal,EC:V:A,91,887.0772512758,4.4459619076,0.0115271983,364.5739910314,288.9686098655,800194
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:I:D,80,503.3901800964,5.1882218108,0.0143312877,353.0208333333,308.6458333333,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:I:A,79,1020.5947211249,7.9003476246,0.0415083772,529.6354166667,448.125,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:II:D,83,1780.4701102305,18.3505245526,0.0379061043,264.2708333333,175.78125,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:II:A,82,3244.7068311974,25.1170336037,0.098685169,366.5625,245.9375,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:III:D,86,7418.6967408258,76.4612536366,0.0863913459,280.7291666667,140.3645833333,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:III:A,85,4835.6250911146,37.4322132097,0.0804446569,917.2916666667,458.6458333333,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:IV:A,88,2250.4577643579,17.4206257242,0.1319698034,689.375,463.125,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:V:D,92,1174.7766751816,9.0938586327,0.0212140216,622.7083333333,483.28125,800196
6024,EC,E,133100,,,MEC LIII BP Cmplx PC,EC:V:A,91,392.1909899307,3.0359212051,0.0168684007,752.2916666667,687.5,800196
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:I:D,80,2543.2537858481,14.0216225138,0.1196141932,668.2291666667,598.90625,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:I:A,79,714.1934311969,22.4464192368,0.0377886511,734.7916666667,675.4583333333,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:II:D,83,1451.6305820048,8.0032186185,0.0486626857,519.9479166667,417.109375,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:II:A,82,800.0163959145,25.1437532671,0.030171116,616.125,496.5520833333,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:III:D,86,10542.3782226495,58.1228852026,0.1986783457,297.5260416667,155.7552083333,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:III:A,85,1667.560163293,52.4098274961,0.0353546039,376.9791666667,188.4895833333,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:IV:D,89,3100.8535711503,17.095815796,0.2202551834,186.3541666667,137.34375,800198
6092,EC,E,223200,p,CA1_1000-SUB_100,LIII Pyramidal-Stellate,EC:V:D,92,499.9686665528,2.7564578691,0.0104952237,257.7083333333,216.0416666667,800198
6018,EC,E,223000,,,LIII Stellate,EC:I:D,80,3729.7409551233,28.2290323647,0.1296144505,407.3404255319,310.6382978723,800200
6018,EC,E,223000,,,LIII Stellate,EC:II:D,83,5741.5909187371,43.4559820159,0.1421388408,235.4609929078,144.4680851064,800200
6018,EC,E,223000,,,LIII Stellate,EC:III:D,86,3741.0974681615,28.3149856194,0.0533871048,190.2127659574,95.1063829787,800200
6018,EC,E,223000,,,LIII Stellate,EC:III:A,85,2275.6704972705,51.4466278266,0.032474818,348.085106383,174.0425531915,800200
6018,EC,E,223000,,,LIII Stellate,EC:IV:A,88,529.8250121284,11.9778809124,0.0275681818,451.5957446809,399.8404255319,800200
